Woonplaatscode,Woonplaats,Gemeentecode,Gemeente,COROP-gebiedcode,COROP-gebied
3207,Lichtaard,1970,Noardeast-Fryslân,04,Noord-Friesland
3208,Marrum,1970,Noardeast-Fryslân,04,Noord-Friesland
3209,Reitsum,1970,Noardeast-Fryslân,04,Noord-Friesland
3210,Wânswert,1970,Noardeast-Fryslân,04,Noord-Friesland
3213,Beesd,1960,West Betuwe,16,Zuidwest-Gelderland
3214,Gellicum,1960,West Betuwe,16,Zuidwest-Gelderland
3215,Rumpt,1960,West Betuwe,16,Zuidwest-Gelderland
3216,Enspijk,1960,West Betuwe,16,Zuidwest-Gelderland
3217,Deil,1960,West Betuwe,16,Zuidwest-Gelderland
3222,Harderwijk,0243,Harderwijk,13,Veluwe
3223,Hierden,0243,Harderwijk,13,Veluwe
3224,Alde Leie,0080,Leeuwarden,04,Noord-Friesland
3225,Britsum,0080,Leeuwarden,04,Noord-Friesland
3226,Feinsum,0080,Leeuwarden,04,Noord-Friesland
3227,Hijum,0080,Leeuwarden,04,Noord-Friesland
3228,Jelsum,0080,Leeuwarden,04,Noord-Friesland
3229,Koarnjum,0080,Leeuwarden,04,Noord-Friesland
3230,Stiens,0080,Leeuwarden,04,Noord-Friesland
3231,Voorschoten,0626,Voorschoten,25,Agglomeratie Leiden en Bollenstreek
3232,Bierum,1979,Eemsdelta,02,Delfzijl en omgeving
3233,Borgsweer,1979,Eemsdelta,02,Delfzijl en omgeving
3234,Delfzijl,1979,Eemsdelta,02,Delfzijl en omgeving
3235,Farmsum,1979,Eemsdelta,02,Delfzijl en omgeving
3236,Godlinze,1979,Eemsdelta,02,Delfzijl en omgeving
3237,Holwierde,1979,Eemsdelta,02,Delfzijl en omgeving
3238,Krewerd,1979,Eemsdelta,02,Delfzijl en omgeving
3239,Losdorp,1979,Eemsdelta,02,Delfzijl en omgeving
3240,Meedhuizen,1979,Eemsdelta,02,Delfzijl en omgeving
3241,Spijk,1979,Eemsdelta,02,Delfzijl en omgeving
3242,Termunten,1979,Eemsdelta,02,Delfzijl en omgeving
3243,Termunterzijl,1979,Eemsdelta,02,Delfzijl en omgeving
3244,Wagenborgen,1979,Eemsdelta,02,Delfzijl en omgeving
3245,Woldendorp,1979,Eemsdelta,02,Delfzijl en omgeving
3246,Doetinchem,0222,Doetinchem,14,Achterhoek
3247,Gaanderen,0222,Doetinchem,14,Achterhoek
3248,Wehl,0222,Doetinchem,14,Achterhoek
3249,Oss,0828,Oss,35,Noordoost-Noord-Brabant
3250,Berghem,0828,Oss,35,Noordoost-Noord-Brabant
3251,Megen,0828,Oss,35,Noordoost-Noord-Brabant
3252,Macharen,0828,Oss,35,Noordoost-Noord-Brabant
3253,Haren,0828,Oss,35,Noordoost-Noord-Brabant
3254,Ravenstein,0828,Oss,35,Noordoost-Noord-Brabant
3255,Herpen,0828,Oss,35,Noordoost-Noord-Brabant
3256,Deursen-Dennenburg,0828,Oss,35,Noordoost-Noord-Brabant
3257,Huisseling,0828,Oss,35,Noordoost-Noord-Brabant
3259,Dieden,0828,Oss,35,Noordoost-Noord-Brabant
3260,Demen,0828,Oss,35,Noordoost-Noord-Brabant
3261,Neerlangel,0828,Oss,35,Noordoost-Noord-Brabant
3262,Neerloon,0828,Oss,35,Noordoost-Noord-Brabant
3263,Overlangel,0828,Oss,35,Noordoost-Noord-Brabant
3264,Keent,0828,Oss,35,Noordoost-Noord-Brabant
3265,Broeksterwâld,1891,Dantumadiel,04,Noord-Friesland
3266,Damwâld,1891,Dantumadiel,04,Noord-Friesland
3267,De Falom,1891,Dantumadiel,04,Noord-Friesland
3268,Driezum,1891,Dantumadiel,04,Noord-Friesland
3269,Wâlterswâld,1891,Dantumadiel,04,Noord-Friesland
3270,Rinsumageast,1891,Dantumadiel,04,Noord-Friesland
3271,Feanwâlden,1891,Dantumadiel,04,Noord-Friesland
3272,Readtsjerk,1891,Dantumadiel,04,Noord-Friesland
3273,De Westereen,1891,Dantumadiel,04,Noord-Friesland
3274,Sibrandahûs,1891,Dantumadiel,04,Noord-Friesland
3275,Boornbergum,0090,Smallingerland,06,Zuidoost-Friesland
3276,De Tike,0090,Smallingerland,06,Zuidoost-Friesland
3277,De Veenhoop,0090,Smallingerland,06,Zuidoost-Friesland
3278,De Wilgen,0090,Smallingerland,06,Zuidoost-Friesland
3279,Drachten,0090,Smallingerland,06,Zuidoost-Friesland
3280,Drachtstercompagnie,0090,Smallingerland,06,Zuidoost-Friesland
3281,Goëngahuizen,0090,Smallingerland,06,Zuidoost-Friesland
3282,Houtigehage,0090,Smallingerland,06,Zuidoost-Friesland
3283,Kortehemmen,0090,Smallingerland,06,Zuidoost-Friesland
3284,Nijega,0090,Smallingerland,06,Zuidoost-Friesland
3285,Opeinde,0090,Smallingerland,06,Zuidoost-Friesland
3286,Oudega,0090,Smallingerland,06,Zuidoost-Friesland
3287,Rottevalle,0090,Smallingerland,06,Zuidoost-Friesland
3288,Smalle Ee,0090,Smallingerland,06,Zuidoost-Friesland
3289,Dirkshorn,0441,Schagen,18,Kop van Noord-Holland
3290,Oudkarspel,0441,Schagen,18,Kop van Noord-Holland
3291,Sint Maarten,0441,Schagen,18,Kop van Noord-Holland
3292,Tuitjenhorn,0441,Schagen,18,Kop van Noord-Holland
3293,Waarland,0441,Schagen,18,Kop van Noord-Holland
3294,Warmenhuizen,0441,Schagen,18,Kop van Noord-Holland
3295,Utrecht,0344,Utrecht,17,Utrecht
3296,Vleuten,0344,Utrecht,17,Utrecht
3297,De Meern,0344,Utrecht,17,Utrecht
3298,Haarzuilens,0344,Utrecht,17,Utrecht
3299,Vlieland,0096,Vlieland,04,Noord-Friesland
3300,Almkerk,1959,Altena,34,Midden-Noord-Brabant
3301,Andel,1959,Altena,34,Midden-Noord-Brabant
3302,Giessen,1959,Altena,34,Midden-Noord-Brabant
3303,Rijswijk (NB),1959,Altena,34,Midden-Noord-Brabant
3304,Uitwijk,1959,Altena,34,Midden-Noord-Brabant
3305,Waardhuizen,1959,Altena,34,Midden-Noord-Brabant
3306,Woudrichem,1959,Altena,34,Midden-Noord-Brabant
3307,Augsbuert-Lytsewâld,1970,Noardeast-Fryslân,04,Noord-Friesland
3308,Burum,1970,Noardeast-Fryslân,04,Noord-Friesland
3309,Kollum,1970,Noardeast-Fryslân,04,Noord-Friesland
3310,Kollumerpomp,1970,Noardeast-Fryslân,04,Noord-Friesland
3311,Kollumersweach,1970,Noardeast-Fryslân,04,Noord-Friesland
3312,Munnekezijl,1970,Noardeast-Fryslân,04,Noord-Friesland
3313,Aldwâld,1970,Noardeast-Fryslân,04,Noord-Friesland
3314,De Trieme,1970,Noardeast-Fryslân,04,Noord-Friesland
3315,Feankleaster,1970,Noardeast-Fryslân,04,Noord-Friesland
3316,Warfstermolen,1970,Noardeast-Fryslân,04,Noord-Friesland
3317,Westergeast,1970,Noardeast-Fryslân,04,Noord-Friesland
3318,Sweagerbosk,1970,Noardeast-Fryslân,04,Noord-Friesland
3320,Bruinehaar,1700,Twenterand,12,Twente
3321,Den Ham,1700,Twenterand,12,Twente
3322,Geerdijk,1700,Twenterand,12,Twente
3323,Kloosterhaar,1700,Twenterand,12,Twente
3324,Sibculo,1700,Twenterand,12,Twente
3325,Vriezenveen,1700,Twenterand,12,Twente
3326,Vroomshoop,1700,Twenterand,12,Twente
3327,Westerhaar-Vriezenveensewijk,1700,Twenterand,12,Twente
3328,Oudebildtzijl,1949,Waadhoeke,04,Noord-Friesland
3329,Westhoek,1949,Waadhoeke,04,Noord-Friesland
3330,Nij Altoenae,1949,Waadhoeke,04,Noord-Friesland
3331,St.-Annaparochie,1949,Waadhoeke,04,Noord-Friesland
3332,St.-Jacobiparochie,1949,Waadhoeke,04,Noord-Friesland
3333,Minnertsga,1949,Waadhoeke,04,Noord-Friesland
3334,Vrouwenparochie,1949,Waadhoeke,04,Noord-Friesland
3335,Driebergen-Rijsenburg,1581,Utrechtse Heuvelrug,17,Utrecht
3337,Amerongen,1581,Utrechtse Heuvelrug,17,Utrecht
3339,Doorn,1581,Utrechtse Heuvelrug,17,Utrecht
3340,Maarn,1581,Utrechtse Heuvelrug,17,Utrecht
3341,Maarsbergen,1581,Utrechtse Heuvelrug,17,Utrecht
3342,Bakkeveen,0086,Opsterland,06,Zuidoost-Friesland
3343,Beetsterzwaag,0086,Opsterland,06,Zuidoost-Friesland
3344,Drachten-Azeven,0086,Opsterland,06,Zuidoost-Friesland
3345,Frieschepalen,0086,Opsterland,06,Zuidoost-Friesland
3346,Gorredijk,0086,Opsterland,06,Zuidoost-Friesland
3347,Hemrik,0086,Opsterland,06,Zuidoost-Friesland
3348,Jonkerslân,0086,Opsterland,06,Zuidoost-Friesland
3349,Langezwaag,0086,Opsterland,06,Zuidoost-Friesland
3350,Lippenhuizen,0086,Opsterland,06,Zuidoost-Friesland
3351,Luxwoude,0086,Opsterland,06,Zuidoost-Friesland
3352,Nij Beets,0086,Opsterland,06,Zuidoost-Friesland
3353,Olterterp,0086,Opsterland,06,Zuidoost-Friesland
3354,Siegerswoude,0086,Opsterland,06,Zuidoost-Friesland
3355,Terwispel,0086,Opsterland,06,Zuidoost-Friesland
3356,Tijnje,0086,Opsterland,06,Zuidoost-Friesland
3357,Ureterp,0086,Opsterland,06,Zuidoost-Friesland
3358,Wijnjewoude,0086,Opsterland,06,Zuidoost-Friesland
3359,Est,1960,West Betuwe,16,Zuidwest-Gelderland
3360,Haaften,1960,West Betuwe,16,Zuidwest-Gelderland
3361,Heesselt,1960,West Betuwe,16,Zuidwest-Gelderland
3362,Hellouw,1960,West Betuwe,16,Zuidwest-Gelderland
3363,Neerijnen,1960,West Betuwe,16,Zuidwest-Gelderland
3364,Ophemert,1960,West Betuwe,16,Zuidwest-Gelderland
3365,Opijnen,1960,West Betuwe,16,Zuidwest-Gelderland
3366,Tuil,1960,West Betuwe,16,Zuidwest-Gelderland
3367,Varik,1960,West Betuwe,16,Zuidwest-Gelderland
3368,Waardenburg,1960,West Betuwe,16,Zuidwest-Gelderland
3369,Zennewijnen,1960,West Betuwe,16,Zuidwest-Gelderland
3370,Asch,0214,Buren,16,Zuidwest-Gelderland
3371,Beusichem,0214,Buren,16,Zuidwest-Gelderland
3372,Buren,0214,Buren,16,Zuidwest-Gelderland
3373,Buurmalsen,0214,Buren,16,Zuidwest-Gelderland
3374,Eck en Wiel,0214,Buren,16,Zuidwest-Gelderland
3375,Erichem,0214,Buren,16,Zuidwest-Gelderland
3376,Ingen,0214,Buren,16,Zuidwest-Gelderland
3377,Kapel-Avezaath,0214,Buren,16,Zuidwest-Gelderland
3378,Kerk-Avezaath,0214,Buren,16,Zuidwest-Gelderland
3379,Lienden,0214,Buren,16,Zuidwest-Gelderland
3380,Maurik,0214,Buren,16,Zuidwest-Gelderland
3381,Ommeren,0214,Buren,16,Zuidwest-Gelderland
3382,Ravenswaaij,0214,Buren,16,Zuidwest-Gelderland
3383,Rijswijk (GLD),0214,Buren,16,Zuidwest-Gelderland
3384,Zoelen,0214,Buren,16,Zuidwest-Gelderland
3385,Zoelmond,0214,Buren,16,Zuidwest-Gelderland
3386,Appingedam,1979,Eemsdelta,02,Delfzijl en omgeving
3387,Aalsum,1970,Noardeast-Fryslân,04,Noord-Friesland
3388,Eanjum,1970,Noardeast-Fryslân,04,Noord-Friesland
3389,Boarnwert,1970,Noardeast-Fryslân,04,Noord-Friesland
3390,Brantgum,1970,Noardeast-Fryslân,04,Noord-Friesland
3391,Dokkum,1970,Noardeast-Fryslân,04,Noord-Friesland
3392,Ie,1970,Noardeast-Fryslân,04,Noord-Friesland
3393,Ingwierrum,1970,Noardeast-Fryslân,04,Noord-Friesland
3394,Foudgum,1970,Noardeast-Fryslân,04,Noord-Friesland
3395,Hantum,1970,Noardeast-Fryslân,04,Noord-Friesland
3396,Hantumerútbuorren,1970,Noardeast-Fryslân,04,Noord-Friesland
3397,Hantumhuzen,1970,Noardeast-Fryslân,04,Noord-Friesland
3398,Hiaure,1970,Noardeast-Fryslân,04,Noord-Friesland
3399,Holwert,1970,Noardeast-Fryslân,04,Noord-Friesland
3400,Jouswier,1970,Noardeast-Fryslân,04,Noord-Friesland
3401,Ljussens,1970,Noardeast-Fryslân,04,Noord-Friesland
3402,Mitselwier,1970,Noardeast-Fryslân,04,Noord-Friesland
3403,Moddergat,1970,Noardeast-Fryslân,04,Noord-Friesland
3404,Moarre,1970,Noardeast-Fryslân,04,Noord-Friesland
3405,Nes,1970,Noardeast-Fryslân,04,Noord-Friesland
3406,Nijewier,1970,Noardeast-Fryslân,04,Noord-Friesland
3407,Easternijtsjerk,1970,Noardeast-Fryslân,04,Noord-Friesland
3408,Eastrum,1970,Noardeast-Fryslân,04,Noord-Friesland
3409,Peazens,1970,Noardeast-Fryslân,04,Noord-Friesland
3410,Raard,1970,Noardeast-Fryslân,04,Noord-Friesland
3411,Ternaard,1970,Noardeast-Fryslân,04,Noord-Friesland
3412,Waaxens,1970,Noardeast-Fryslân,04,Noord-Friesland
3413,Wetsens,1970,Noardeast-Fryslân,04,Noord-Friesland
3414,Wierum,1970,Noardeast-Fryslân,04,Noord-Friesland
3415,Eenrum,1966,Het Hogeland,03,Overig Groningen
3416,Hornhuizen,1966,Het Hogeland,03,Overig Groningen
3417,Houwerzijl,1966,Het Hogeland,03,Overig Groningen
3418,Kloosterburen,1966,Het Hogeland,03,Overig Groningen
3419,Lauwersoog,1966,Het Hogeland,03,Overig Groningen
3420,Leens,1966,Het Hogeland,03,Overig Groningen
3421,Mensingeweer,1966,Het Hogeland,03,Overig Groningen
3422,Niekerk,1966,Het Hogeland,03,Overig Groningen
3423,Pieterburen,1966,Het Hogeland,03,Overig Groningen
3424,Schouwerzijl,1966,Het Hogeland,03,Overig Groningen
3425,Ulrum,1966,Het Hogeland,03,Overig Groningen
3426,Vierhuizen,1966,Het Hogeland,03,Overig Groningen
3427,Warfhuizen,1966,Het Hogeland,03,Overig Groningen
3428,Wehe-den Hoorn,1966,Het Hogeland,03,Overig Groningen
3429,Westernieland,1966,Het Hogeland,03,Overig Groningen
3430,Zoutkamp,1966,Het Hogeland,03,Overig Groningen
3431,Zuurdijk,1966,Het Hogeland,03,Overig Groningen
3432,Alphen,1723,Alphen-Chaam,34,Midden-Noord-Brabant
3433,Chaam,1723,Alphen-Chaam,34,Midden-Noord-Brabant
3434,Galder,1723,Alphen-Chaam,34,Midden-Noord-Brabant
3435,Strijbeek,1723,Alphen-Chaam,34,Midden-Noord-Brabant
3436,Ulvenhout AC,1723,Alphen-Chaam,34,Midden-Noord-Brabant
3437,Bavel AC,1723,Alphen-Chaam,34,Midden-Noord-Brabant
3438,Beringe,1894,Peel en Maas,37,Noord-Limburg
3439,Egchel,1894,Peel en Maas,37,Noord-Limburg
3440,Grashoek,1894,Peel en Maas,37,Noord-Limburg
3441,Helden,1894,Peel en Maas,37,Noord-Limburg
3442,Koningslust,1894,Peel en Maas,37,Noord-Limburg
3443,Panningen,1894,Peel en Maas,37,Noord-Limburg
3444,Eenum,1979,Eemsdelta,02,Delfzijl en omgeving
3445,Garrelsweer,1979,Eemsdelta,02,Delfzijl en omgeving
3446,Garsthuizen,1979,Eemsdelta,02,Delfzijl en omgeving
3447,Huizinge,1979,Eemsdelta,02,Delfzijl en omgeving
3448,Leermens,1979,Eemsdelta,02,Delfzijl en omgeving
3449,Loppersum,1979,Eemsdelta,02,Delfzijl en omgeving
3450,Middelstum,1979,Eemsdelta,02,Delfzijl en omgeving
3451,Oosterwijtwerd,1979,Eemsdelta,02,Delfzijl en omgeving
3452,Startenhuizen,1979,Eemsdelta,02,Delfzijl en omgeving
3453,Stedum,1979,Eemsdelta,02,Delfzijl en omgeving
3454,Toornwerd,1979,Eemsdelta,02,Delfzijl en omgeving
3455,Westeremden,1979,Eemsdelta,02,Delfzijl en omgeving
3456,Westerwijtwerd,1979,Eemsdelta,02,Delfzijl en omgeving
3457,Wirdum,1979,Eemsdelta,02,Delfzijl en omgeving
3458,'t Zandt,1979,Eemsdelta,02,Delfzijl en omgeving
3459,Zeerijp,1979,Eemsdelta,02,Delfzijl en omgeving
3460,Zijldijk,1979,Eemsdelta,02,Delfzijl en omgeving
3461,Hansweert,0703,Reimerswaal,32,Overig Zeeland
3462,Krabbendijke,0703,Reimerswaal,32,Overig Zeeland
3463,Kruiningen,0703,Reimerswaal,32,Overig Zeeland
3464,Oostdijk,0703,Reimerswaal,32,Overig Zeeland
3465,Rilland,0703,Reimerswaal,32,Overig Zeeland
3466,Waarde,0703,Reimerswaal,32,Overig Zeeland
3467,Yerseke,0703,Reimerswaal,32,Overig Zeeland
3468,Lith,0828,Oss,35,Noordoost-Noord-Brabant
3469,Lithoijen,0828,Oss,35,Noordoost-Noord-Brabant
3470,Oijen,0828,Oss,35,Noordoost-Noord-Brabant
3471,Maren-Kessel,0828,Oss,35,Noordoost-Noord-Brabant
3472,Teeffelen,0828,Oss,35,Noordoost-Noord-Brabant
3473,Eemshaven,1966,Het Hogeland,03,Overig Groningen
3474,Eppenhuizen,1966,Het Hogeland,03,Overig Groningen
3475,Kantens,1966,Het Hogeland,03,Overig Groningen
3476,Oldenzijl,1966,Het Hogeland,03,Overig Groningen
3477,Oosternieland,1966,Het Hogeland,03,Overig Groningen
3478,Oudeschip,1966,Het Hogeland,03,Overig Groningen
3479,Roodeschool,1966,Het Hogeland,03,Overig Groningen
3480,Rottum,1966,Het Hogeland,03,Overig Groningen
3481,Startenhuizen,1966,Het Hogeland,03,Overig Groningen
3482,Stitswerd,1966,Het Hogeland,03,Overig Groningen
3483,Uithuizen,1966,Het Hogeland,03,Overig Groningen
3484,Uithuizermeeden,1966,Het Hogeland,03,Overig Groningen
3485,Usquert,1966,Het Hogeland,03,Overig Groningen
3486,Warffum,1966,Het Hogeland,03,Overig Groningen
3487,Zandeweer,1966,Het Hogeland,03,Overig Groningen
3488,Meerstad,0014,Groningen,03,Overig Groningen
3489,Zundert,0879,Zundert,33,West-Noord-Brabant
3490,Rijsbergen,0879,Zundert,33,West-Noord-Brabant
3491,Wernhout,0879,Zundert,33,West-Noord-Brabant
3492,Klein Zundert,0879,Zundert,33,West-Noord-Brabant
3493,Achtmaal,0879,Zundert,33,West-Noord-Brabant
3494,Malden,0252,Heumen,15,Arnhem/Nijmegen
3495,Heumen,0252,Heumen,15,Arnhem/Nijmegen
3496,Overasselt,0252,Heumen,15,Arnhem/Nijmegen
3497,Nederasselt,0252,Heumen,15,Arnhem/Nijmegen
3500,Haarsteeg,0797,Heusden,35,Noordoost-Noord-Brabant
3502,Nieuwkuijk,0797,Heusden,35,Noordoost-Noord-Brabant
3503,Vlijmen,0797,Heusden,35,Noordoost-Noord-Brabant
3504,Sneek,1900,Súdwest-Fryslân,05,Zuidwest-Friesland
3505,Loënga,1900,Súdwest-Fryslân,05,Zuidwest-Friesland
3506,Offingawier,1900,Súdwest-Fryslân,05,Zuidwest-Friesland
3508,Beerta,1895,Oldambt,01,Oost-Groningen
3509,Blauwestad,1895,Oldambt,01,Oost-Groningen
3510,Hengelo,0164,Hengelo (O.),12,Twente
3511,Borne,0147,Borne,12,Twente
3512,Sittard,1883,Sittard-Geleen,39,Zuid-Limburg
3513,Geleen,1883,Sittard-Geleen,39,Zuid-Limburg
3514,Doeveren,0797,Heusden,35,Noordoost-Noord-Brabant
3515,Hedikhuizen,0797,Heusden,35,Noordoost-Noord-Brabant
3516,Heesbeen,0797,Heusden,35,Noordoost-Noord-Brabant
3517,Herpt,0797,Heusden,35,Noordoost-Noord-Brabant
3518,Heusden,0797,Heusden,35,Noordoost-Noord-Brabant
3519,Oudheusden,0797,Heusden,35,Noordoost-Noord-Brabant
3520,Son en Breugel,0848,Son en Breugel,36,Zuidoost-Noord-Brabant
3521,Nijehaske,1940,De Fryske Marren,05,Zuidwest-Friesland
3522,Oudehaske,1940,De Fryske Marren,05,Zuidwest-Friesland
3523,Heerenveen,0074,Heerenveen,06,Zuidoost-Friesland
3524,Echteld,1740,Neder-Betuwe,16,Zuidwest-Gelderland
3525,Vreeland,1904,Stichtse Vecht,17,Utrecht
3526,Kortenhoef,1696,Wijdemeren,24,Het Gooi en Vechtstreek
3527,Acquoy,1960,West Betuwe,16,Zuidwest-Gelderland
3528,Rhenoy,1960,West Betuwe,16,Zuidwest-Gelderland
3529,Geldermalsen,1960,West Betuwe,16,Zuidwest-Gelderland
3530,Meteren,1960,West Betuwe,16,Zuidwest-Gelderland
3531,Tricht,1960,West Betuwe,16,Zuidwest-Gelderland
3532,Buurmalsen,1960,West Betuwe,16,Zuidwest-Gelderland
3533,Bennebroek,0377,Bloemendaal,21,Agglomeratie Haarlem
3534,Spaarndam,0394,Haarlemmermeer,23,Groot-Amsterdam
3535,Hillegom,0534,Hillegom,25,Agglomeratie Leiden en Bollenstreek
3536,Velsen-Zuid,0453,Velsen,20,IJmond
3537,Loosdrecht,1696,Wijdemeren,24,Het Gooi en Vechtstreek
3538,Velsen-Noord,0453,Velsen,20,IJmond
3539,De Kwakel,0451,Uithoorn,23,Groot-Amsterdam
3540,Oud Ade,1884,Kaag en Braassem,25,Agglomeratie Leiden en Bollenstreek
3541,Leimuiden,1884,Kaag en Braassem,25,Agglomeratie Leiden en Bollenstreek
3542,Warmond,1525,Teylingen,25,Agglomeratie Leiden en Bollenstreek
3545,Wirdum,0080,Leeuwarden,04,Noord-Friesland
3546,Rijpwetering,1884,Kaag en Braassem,25,Agglomeratie Leiden en Bollenstreek
3547,Amstelhoek,0736,De Ronde Venen,17,Utrecht
3548,de Hoef,0736,De Ronde Venen,17,Utrecht
3549,Mijdrecht,0736,De Ronde Venen,17,Utrecht
3550,Vinkeveen,0736,De Ronde Venen,17,Utrecht
3551,Waverveen,0736,De Ronde Venen,17,Utrecht
3552,Wijk aan Zee,0375,Beverwijk,20,IJmond
3553,De Rijp,0361,Alkmaar,19,Alkmaar en omgeving
3554,Oost-Graftdijk,0361,Alkmaar,19,Alkmaar en omgeving
3555,Starnmeer,0361,Alkmaar,19,Alkmaar en omgeving
3556,Markenbinnen,0361,Alkmaar,19,Alkmaar en omgeving
3559,Reeve,0166,Kampen,10,Noord-Overijssel
3560,Apeldoorn,0200,Apeldoorn,13,Veluwe
3561,Wenum Wiesel,0200,Apeldoorn,13,Veluwe
3562,Uddel,0200,Apeldoorn,13,Veluwe
3563,Radio Kootwijk,0200,Apeldoorn,13,Veluwe
3564,Hoog Soeren,0200,Apeldoorn,13,Veluwe
3565,Wervershoof,0420,Medemblik,18,Kop van Noord-Holland
3566,Hauwert,0420,Medemblik,18,Kop van Noord-Holland
3567,Oostwoud,0420,Medemblik,18,Kop van Noord-Holland
3568,Duivendrecht,0437,Ouder-Amstel,23,Groot-Amsterdam
3569,Amsterdam-Duivendrecht,0437,Ouder-Amstel,23,Groot-Amsterdam
3570,Hertme,0147,Borne,12,Twente
3571,Zenderen,0147,Borne,12,Twente
3572,Wichmond,1876,Bronckhorst,14,Achterhoek
3573,Vorden,1876,Bronckhorst,14,Achterhoek
3574,Zelhem,1876,Bronckhorst,14,Achterhoek
3575,Halle,1876,Bronckhorst,14,Achterhoek
3576,Haule,0085,Ooststellingwerf,06,Zuidoost-Friesland
3577,Haulerwijk,0085,Ooststellingwerf,06,Zuidoost-Friesland
3580,Putten,0273,Putten,13,Veluwe
3583,Hellendoorn,0163,Hellendoorn,12,Twente
3584,Nijverdal,0163,Hellendoorn,12,Twente
3587,Leersum,1581,Utrechtse Heuvelrug,17,Utrecht
3588,Overberg,1581,Utrechtse Heuvelrug,17,Utrecht
3589,Drunen,0797,Heusden,35,Noordoost-Noord-Brabant
3590,Elshout,0797,Heusden,35,Noordoost-Noord-Brabant
3591,Tirns,1900,Súdwest-Fryslân,05,Zuidwest-Friesland
3592,Ysbrechtum,1900,Súdwest-Fryslân,05,Zuidwest-Friesland
3594,Amsterdam,0363,Amsterdam,23,Groot-Amsterdam
3595,Den Hout,0826,Oosterhout,33,West-Noord-Brabant
3596,Oosterhout,0826,Oosterhout,33,West-Noord-Brabant
3597,Barneveld,0203,Barneveld,13,Veluwe
3598,Terschuur,0203,Barneveld,13,Veluwe
3599,Voorthuizen,0203,Barneveld,13,Veluwe
3600,Zwartebroek,0203,Barneveld,13,Veluwe
3601,Tiel,0281,Tiel,16,Zuidwest-Gelderland
3602,Grou,0080,Leeuwarden,04,Noord-Friesland
3603,Nes,0074,Heerenveen,06,Zuidoost-Friesland
3604,Oirlo,0984,Venray,37,Noord-Limburg
3605,Oostrum,0984,Venray,37,Noord-Limburg
3606,Nijkerk,0267,Nijkerk,13,Veluwe
3607,Nijkerkerveen,0267,Nijkerk,13,Veluwe
3608,Hardenberg,0160,Hardenberg,10,Noord-Overijssel
3609,Bruchterveld,0160,Hardenberg,10,Noord-Overijssel
3610,Geffen,0828,Oss,35,Noordoost-Noord-Brabant
3611,Nuland,0796,'s-Hertogenbosch,35,Noordoost-Noord-Brabant
3612,Vinkel,0796,'s-Hertogenbosch,35,Noordoost-Noord-Brabant
3613,Blokker,0405,Hoorn,18,Kop van Noord-Holland
3614,Hoorn,0405,Hoorn,18,Kop van Noord-Holland
3615,Leeuwarden,0080,Leeuwarden,04,Noord-Friesland
3616,Goutum,0080,Leeuwarden,04,Noord-Friesland
3618,Berg en Dal,1945,Berg en Dal,15,Arnhem/Nijmegen
3619,Oosterblokker,0498,Drechterland,18,Kop van Noord-Holland
3622,Breda,0758,Breda,33,West-Noord-Brabant
3623,Teteringen,0758,Breda,33,West-Noord-Brabant
3624,Bavel,0758,Breda,33,West-Noord-Brabant
3625,Hagestein,1961,Vijfheerenlanden,17,Utrecht
3626,Hoef en Haag,1961,Vijfheerenlanden,17,Utrecht
3627,Goudriaan,1978,Molenlanden,30,Zuidoost-Zuid-Holland
3628,Ottoland,1978,Molenlanden,30,Zuidoost-Zuid-Holland
3629,Ommen,0175,Ommen,10,Noord-Overijssel
3630,Arriën,0175,Ommen,10,Noord-Overijssel
3631,Weesp,0363,Amsterdam,23,Groot-Amsterdam
3632,Muiden,1942,Gooise Meren,24,Het Gooi en Vechtstreek
3633,Roderesch,1699,Noordenveld,07,Noord-Drenthe
3634,Steenbergen,1699,Noordenveld,07,Noord-Drenthe
3635,Harkstede GN,0014,Groningen,03,Overig Groningen
3636,Lageland GN,0014,Groningen,03,Overig Groningen
