Woonplaatscode,Woonplaats,Gemeentecode,Gemeente,COROP-gebiedcode,COROP-gebied
WP2881,Riel,GM0785,Goirle,CR34,Midden-Noord-Brabant
WP2882,Hattem,GM0244,Hattem,CR13,Veluwe
WP2883,Baarle-Nassau,GM0744,Baarle-Nassau,CR34,Midden-Noord-Brabant
WP2884,Ulicoten,GM0744,Baarle-Nassau,CR34,Midden-Noord-Brabant
WP2885,Castelre,GM0744,Baarle-Nassau,CR34,Midden-Noord-Brabant
WP2886,Goudswaard,GM1963,Hoeksche Waard,CR29,Groot-Rijnmond
WP2887,Nieuw-Beijerland,GM1963,Hoeksche Waard,CR29,Groot-Rijnmond
WP2888,Piershil,GM1963,Hoeksche Waard,CR29,Groot-Rijnmond
WP2889,Zuid-Beijerland,GM1963,Hoeksche Waard,CR29,Groot-Rijnmond
WP2890,Laren,GM0417,Laren (NH.),CR24,Het Gooi en Vechtstreek
WP2891,Harlingen,GM0072,Harlingen,CR04,Noord-Friesland
WP2892,Midlum,GM0072,Harlingen,CR04,Noord-Friesland
WP2893,Wijnaldum,GM0072,Harlingen,CR04,Noord-Friesland
WP2894,Kampen,GM0166,Kampen,CR10,Noord-Overijssel
WP2895,IJsselmuiden,GM0166,Kampen,CR10,Noord-Overijssel
WP2896,Grafhorst,GM0166,Kampen,CR10,Noord-Overijssel
WP2897,Zalk,GM0166,Kampen,CR10,Noord-Overijssel
WP2898,Wilsum,GM0166,Kampen,CR10,Noord-Overijssel
WP2899,'s-Heerenbroek,GM0166,Kampen,CR10,Noord-Overijssel
WP2900,Kamperveen,GM0166,Kampen,CR10,Noord-Overijssel
WP2901,Mastenbroek,GM0166,Kampen,CR10,Noord-Overijssel
WP2902,Afferden,GM0225,Druten,CR15,Arnhem/Nijmegen
WP2903,Deest,GM0225,Druten,CR15,Arnhem/Nijmegen
WP2904,Druten,GM0225,Druten,CR15,Arnhem/Nijmegen
WP2905,Horssen,GM0225,Druten,CR15,Arnhem/Nijmegen
WP2906,Puiflijk,GM0225,Druten,CR15,Arnhem/Nijmegen
WP2907,Haarlem,GM0392,Haarlem,CR21,Agglomeratie Haarlem
WP2908,Spaarndam gem. Haarlem,GM0392,Haarlem,CR21,Agglomeratie Haarlem
WP2909,Eelde,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2910,Paterswolde,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2911,Eelderwolde,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2912,Vries,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2913,Zuidlaren,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2914,Bunne,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2915,De Punt,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2916,Donderen,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2917,Oudemolen,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2918,Taarlo,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2919,Tynaarlo,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2920,Winde,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2921,Yde,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2922,Zeegse,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2923,Zeijen,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2924,De Groeve,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2925,Zuidlaarderveen,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2926,Midlaren,GM1730,Tynaarlo,CR07,Noord-Drenthe
WP2927,Rozendaal,GM0277,Rozendaal,CR15,Arnhem/Nijmegen
WP2928,Asten,GM0743,Asten,CR36,Zuidoost-Noord-Brabant
WP2929,Heusden,GM0743,Asten,CR36,Zuidoost-Noord-Brabant
WP2930,Ommel,GM0743,Asten,CR36,Zuidoost-Noord-Brabant
WP2931,Goedereede,GM1924,Goeree-Overflakkee,CR29,Groot-Rijnmond
WP2932,Ouddorp,GM1924,Goeree-Overflakkee,CR29,Groot-Rijnmond
WP2933,Stellendam,GM1924,Goeree-Overflakkee,CR29,Groot-Rijnmond
WP2934,De Bilt,GM0310,De Bilt,CR17,Utrecht
WP2935,Bilthoven,GM0310,De Bilt,CR17,Utrecht
WP2936,Maartensdijk,GM0310,De Bilt,CR17,Utrecht
WP2937,Groenekan,GM0310,De Bilt,CR17,Utrecht
WP2938,Hollandsche Rading,GM0310,De Bilt,CR17,Utrecht
WP2939,Westbroek,GM0310,De Bilt,CR17,Utrecht
WP2940,Baexem,GM1640,Leudal,CR38,Midden-Limburg
WP2941,Buggenum,GM1640,Leudal,CR38,Midden-Limburg
WP2942,Ell,GM1640,Leudal,CR38,Midden-Limburg
WP2943,Grathem,GM1640,Leudal,CR38,Midden-Limburg
WP2944,Haelen,GM1640,Leudal,CR38,Midden-Limburg
WP2945,Haler,GM1640,Leudal,CR38,Midden-Limburg
WP2946,Heibloem,GM1640,Leudal,CR38,Midden-Limburg
WP2947,Heythuysen,GM1640,Leudal,CR38,Midden-Limburg
WP2948,Horn,GM1640,Leudal,CR38,Midden-Limburg
WP2949,Hunsel,GM1640,Leudal,CR38,Midden-Limburg
WP2950,Ittervoort,GM1640,Leudal,CR38,Midden-Limburg
WP2951,Kelpen-Oler,GM1640,Leudal,CR38,Midden-Limburg
WP2952,Neer,GM1640,Leudal,CR38,Midden-Limburg
WP2953,Neeritter,GM1640,Leudal,CR38,Midden-Limburg
WP2954,Nunhem,GM1640,Leudal,CR38,Midden-Limburg
WP2955,Roggel,GM1640,Leudal,CR38,Midden-Limburg
WP2957,Oosteind,GM0826,Oosterhout,CR33,West-Noord-Brabant
WP2959,Dorst,GM0826,Oosterhout,CR33,West-Noord-Brabant
WP2960,Oostburg,GM1714,Sluis,CR31,Zeeuwsch-Vlaanderen
WP2961,Aardenburg,GM1714,Sluis,CR31,Zeeuwsch-Vlaanderen
WP2962,Sluis,GM1714,Sluis,CR31,Zeeuwsch-Vlaanderen
WP2963,Waterlandkerkje,GM1714,Sluis,CR31,Zeeuwsch-Vlaanderen
WP2964,Cadzand,GM1714,Sluis,CR31,Zeeuwsch-Vlaanderen
WP2965,Breskens,GM1714,Sluis,CR31,Zeeuwsch-Vlaanderen
WP2966,Eede,GM1714,Sluis,CR31,Zeeuwsch-Vlaanderen
WP2967,Groede,GM1714,Sluis,CR31,Zeeuwsch-Vlaanderen
WP2968,Hoofdplaat,GM1714,Sluis,CR31,Zeeuwsch-Vlaanderen
WP2969,Nieuwvliet,GM1714,Sluis,CR31,Zeeuwsch-Vlaanderen
WP2970,Retranchement,GM1714,Sluis,CR31,Zeeuwsch-Vlaanderen
WP2971,Schoondijke,GM1714,Sluis,CR31,Zeeuwsch-Vlaanderen
WP2972,Zuidzande,GM1714,Sluis,CR31,Zeeuwsch-Vlaanderen
WP2973,Sint Kruis,GM1714,Sluis,CR31,Zeeuwsch-Vlaanderen
WP2974,IJzendijke,GM1714,Sluis,CR31,Zeeuwsch-Vlaanderen
WP2975,Biervliet,GM1714,Sluis,CR31,Zeeuwsch-Vlaanderen
WP2976,Aerdt,GM0299,Zevenaar,CR15,Arnhem/Nijmegen
WP2977,Herwen,GM0299,Zevenaar,CR15,Arnhem/Nijmegen
WP2978,Lobith,GM0299,Zevenaar,CR15,Arnhem/Nijmegen
WP2979,Pannerden,GM0299,Zevenaar,CR15,Arnhem/Nijmegen
WP2980,Spijk,GM0299,Zevenaar,CR15,Arnhem/Nijmegen
WP2981,Tolkamer,GM0299,Zevenaar,CR15,Arnhem/Nijmegen
WP2982,Nunspeet,GM0302,Nunspeet,CR13,Veluwe
WP2983,Elspeet,GM0302,Nunspeet,CR13,Veluwe
WP2984,Hulshorst,GM0302,Nunspeet,CR13,Veluwe
WP2985,Vierhouten,GM0302,Nunspeet,CR13,Veluwe
WP2986,Doorwerth,GM0274,Renkum,CR15,Arnhem/Nijmegen
WP2987,Heelsum,GM0274,Renkum,CR15,Arnhem/Nijmegen
WP2988,Heveadorp,GM0274,Renkum,CR15,Arnhem/Nijmegen
WP2989,Wolfheze,GM0274,Renkum,CR15,Arnhem/Nijmegen
WP2990,Oosterbeek,GM0274,Renkum,CR15,Arnhem/Nijmegen
WP2991,Renkum,GM0274,Renkum,CR15,Arnhem/Nijmegen
WP2992,Duizel,GM0770,Eersel,CR36,Zuidoost-Noord-Brabant
WP2993,Eersel,GM0770,Eersel,CR36,Zuidoost-Noord-Brabant
WP2994,Knegsel,GM0770,Eersel,CR36,Zuidoost-Noord-Brabant
WP2995,Steensel,GM0770,Eersel,CR36,Zuidoost-Noord-Brabant
WP2996,Vessem,GM0770,Eersel,CR36,Zuidoost-Noord-Brabant
WP2997,Wintelre,GM0770,Eersel,CR36,Zuidoost-Noord-Brabant
WP2998,Boskoop,GM0484,Alphen aan den Rijn,CR28,Oost-Zuid-Holland
WP2999,Ankeveen,GM1696,Wijdemeren,CR24,Het Gooi en Vechtstreek
WP3000,'s-Graveland,GM1696,Wijdemeren,CR24,Het Gooi en Vechtstreek
WP3003,Nederhorst den Berg,GM1696,Wijdemeren,CR24,Het Gooi en Vechtstreek
WP3004,Breukeleveen,GM1696,Wijdemeren,CR24,Het Gooi en Vechtstreek
WP3005,Balinge,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3006,Beilen,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3007,Bovensmilde,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3008,Bruntinge,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3009,Drijber,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3010,Elp,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3011,Eursinge,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3012,Garminge,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3013,Hijken,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3014,Hoogersmilde,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3015,Hooghalen,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3016,Mantinge,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3017,Nieuweroord,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3018,Nieuw-Balinge,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3019,Oranje,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3020,Orvelte,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3021,Smilde,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3022,Spier,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3023,Stuifzand,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3024,Tiendeveen,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3025,Westerbork,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3026,Wijster,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3027,Witteveen,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3028,Zuidveld,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3029,Zwiggelte,GM1731,Midden-Drenthe,CR07,Noord-Drenthe
WP3030,Nijmegen,GM0268,Nijmegen,CR15,Arnhem/Nijmegen
WP3031,Hardinxveld-Giessendam,GM0523,Hardinxveld-Giessendam,CR30,Zuidoost-Zuid-Holland
WP3032,Spijkenisse,GM1930,Nissewaard,CR29,Groot-Rijnmond
WP3033,Hekelingen,GM1930,Nissewaard,CR29,Groot-Rijnmond
WP3034,Hoogmade,GM1884,Kaag en Braassem,CR25,Agglomeratie Leiden en Bollenstreek
WP3035,Kaag,GM1884,Kaag en Braassem,CR25,Agglomeratie Leiden en Bollenstreek
WP3037,Nieuwe Wetering,GM1884,Kaag en Braassem,CR25,Agglomeratie Leiden en Bollenstreek
WP3039,Oude Wetering,GM1884,Kaag en Braassem,CR25,Agglomeratie Leiden en Bollenstreek
WP3040,Rijnsaterwoude,GM1884,Kaag en Braassem,CR25,Agglomeratie Leiden en Bollenstreek
WP3042,Roelofarendsveen,GM1884,Kaag en Braassem,CR25,Agglomeratie Leiden en Bollenstreek
WP3043,Woubrugge,GM1884,Kaag en Braassem,CR25,Agglomeratie Leiden en Bollenstreek
WP3044,Groet,GM0373,Bergen (NH.),CR19,Alkmaar en omgeving
WP3045,Schoorl,GM0373,Bergen (NH.),CR19,Alkmaar en omgeving
WP3046,Bergen aan Zee,GM0373,Bergen (NH.),CR19,Alkmaar en omgeving
WP3047,Bergen (NH),GM0373,Bergen (NH.),CR19,Alkmaar en omgeving
WP3048,Egmond aan den Hoef,GM0373,Bergen (NH.),CR19,Alkmaar en omgeving
WP3049,Egmond aan Zee,GM0373,Bergen (NH.),CR19,Alkmaar en omgeving
WP3050,Egmond-Binnen,GM0373,Bergen (NH.),CR19,Alkmaar en omgeving
WP3051,Waddinxveen,GM0627,Waddinxveen,CR28,Oost-Zuid-Holland
WP3052,Kaatsheuvel,GM0809,Loon op Zand,CR34,Midden-Noord-Brabant
WP3053,Loon op Zand,GM0809,Loon op Zand,CR34,Midden-Noord-Brabant
WP3054,De Moer,GM0809,Loon op Zand,CR34,Midden-Noord-Brabant
WP3055,Landgraaf,GM0882,Landgraaf,CR39,Zuid-Limburg
WP3056,Den Helder,GM0400,Den Helder,CR18,Kop van Noord-Holland
WP3057,Huisduinen,GM0400,Den Helder,CR18,Kop van Noord-Holland
WP3058,Julianadorp,GM0400,Den Helder,CR18,Kop van Noord-Holland
WP3059,Heesch,GM1721,Bernheze,CR35,Noordoost-Noord-Brabant
WP3060,Heeswijk-Dinther,GM1721,Bernheze,CR35,Noordoost-Noord-Brabant
WP3061,Loosbroek,GM1721,Bernheze,CR35,Noordoost-Noord-Brabant
WP3062,Nistelrode,GM1721,Bernheze,CR35,Noordoost-Noord-Brabant
WP3063,Vinkel,GM1721,Bernheze,CR35,Noordoost-Noord-Brabant
WP3064,Vorstenbosch,GM1721,Bernheze,CR35,Noordoost-Noord-Brabant
WP3065,Simpelveld,GM0965,Simpelveld,CR39,Zuid-Limburg
WP3066,Bocholtz,GM0965,Simpelveld,CR39,Zuid-Limburg
WP3067,Baneheide,GM0965,Simpelveld,CR39,Zuid-Limburg
WP3068,'t Loo Oldebroek,GM0269,Oldebroek,CR13,Veluwe
WP3069,Hattemerbroek,GM0269,Oldebroek,CR13,Veluwe
WP3070,Noordeinde Gld,GM0269,Oldebroek,CR13,Veluwe
WP3071,Oldebroek,GM0269,Oldebroek,CR13,Veluwe
WP3072,Oosterwolde Gld,GM0269,Oldebroek,CR13,Veluwe
WP3073,Wezep,GM0269,Oldebroek,CR13,Veluwe
WP3074,Stadskanaal,GM0037,Stadskanaal,CR01,Oost-Groningen
WP3075,Musselkanaal,GM0037,Stadskanaal,CR01,Oost-Groningen
WP3076,Onstwedde,GM0037,Stadskanaal,CR01,Oost-Groningen
WP3077,Mussel,GM0037,Stadskanaal,CR01,Oost-Groningen
WP3078,Vledderveen,GM0037,Stadskanaal,CR01,Oost-Groningen
WP3079,Alteveer,GM0037,Stadskanaal,CR01,Oost-Groningen
WP3080,Botlek Rotterdam,GM0599,Rotterdam,CR29,Groot-Rijnmond
WP3081,Europoort Rotterdam,GM0599,Rotterdam,CR29,Groot-Rijnmond
WP3082,Hoek van Holland,GM0599,Rotterdam,CR29,Groot-Rijnmond
WP3083,Hoogvliet Rotterdam,GM0599,Rotterdam,CR29,Groot-Rijnmond
WP3084,Maasvlakte Rotterdam,GM0599,Rotterdam,CR29,Groot-Rijnmond
WP3085,Pernis Rotterdam,GM0599,Rotterdam,CR29,Groot-Rijnmond
WP3086,Rotterdam,GM0599,Rotterdam,CR29,Groot-Rijnmond
WP3087,Vondelingenplaat Rotterdam,GM0599,Rotterdam,CR29,Groot-Rijnmond
WP3088,Hulst,GM0677,Hulst,CR31,Zeeuwsch-Vlaanderen
WP3089,Sint Jansteen,GM0677,Hulst,CR31,Zeeuwsch-Vlaanderen
WP3090,Kapellebrug,GM0677,Hulst,CR31,Zeeuwsch-Vlaanderen
WP3091,Heikant,GM0677,Hulst,CR31,Zeeuwsch-Vlaanderen
WP3092,Clinge,GM0677,Hulst,CR31,Zeeuwsch-Vlaanderen
WP3093,Nieuw Namen,GM0677,Hulst,CR31,Zeeuwsch-Vlaanderen
WP3094,Graauw,GM0677,Hulst,CR31,Zeeuwsch-Vlaanderen
WP3095,Vogelwaarde,GM0677,Hulst,CR31,Zeeuwsch-Vlaanderen
WP3096,Terhole,GM0677,Hulst,CR31,Zeeuwsch-Vlaanderen
WP3097,Kuitaart,GM0677,Hulst,CR31,Zeeuwsch-Vlaanderen
WP3098,Hengstdijk,GM0677,Hulst,CR31,Zeeuwsch-Vlaanderen
WP3099,Lamswaarde,GM0677,Hulst,CR31,Zeeuwsch-Vlaanderen
WP3100,Kloosterzande,GM0677,Hulst,CR31,Zeeuwsch-Vlaanderen
WP3101,Walsoorden,GM0677,Hulst,CR31,Zeeuwsch-Vlaanderen
WP3102,Ossenisse,GM0677,Hulst,CR31,Zeeuwsch-Vlaanderen
WP3103,Purmerend,GM0439,Purmerend,CR23,Groot-Amsterdam
WP3104,Ansen,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3105,Boschoord,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3106,Darp,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3107,Diever,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3108,Dieverbrug,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3109,Doldersum,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3110,Dwingeloo,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3111,Frederiksoord,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3112,Geeuwenbrug,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3113,Havelte,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3114,Havelterberg,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3115,Hoogersmilde,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3116,Nijensleek,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3117,Oude Willem,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3118,Pesse,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3119,Ruinen,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3120,Spier,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3121,Uffelte,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3122,Vledder,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3123,Vledderveen,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3124,Wapse,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3125,Wapserveen,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3126,Wateren,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3127,Wilhelminaoord,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3128,Wittelte,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3129,Zorgvlied,GM1701,Westerveld,CR09,Zuidwest-Drenthe
WP3130,Huissen,GM1705,Lingewaard,CR15,Arnhem/Nijmegen
WP3131,Bemmel,GM1705,Lingewaard,CR15,Arnhem/Nijmegen
WP3132,Gendt,GM1705,Lingewaard,CR15,Arnhem/Nijmegen
WP3133,Angeren,GM1705,Lingewaard,CR15,Arnhem/Nijmegen
WP3134,Doornenburg,GM1705,Lingewaard,CR15,Arnhem/Nijmegen
WP3135,Loo Gld,GM1705,Lingewaard,CR15,Arnhem/Nijmegen
WP3136,Haalderen,GM1705,Lingewaard,CR15,Arnhem/Nijmegen
WP3137,Ressen,GM1705,Lingewaard,CR15,Arnhem/Nijmegen
WP3138,Boekel,GM0755,Boekel,CR35,Noordoost-Noord-Brabant
WP3139,Venhorst,GM0755,Boekel,CR35,Noordoost-Noord-Brabant
WP3140,Arcen,GM0983,Venlo,CR37,Noord-Limburg
WP3141,Lomm,GM0983,Venlo,CR37,Noord-Limburg
WP3142,Velden,GM0983,Venlo,CR37,Noord-Limburg
WP3143,Middelharnis,GM1924,Goeree-Overflakkee,CR29,Groot-Rijnmond
WP3144,Nieuwe-Tonge,GM1924,Goeree-Overflakkee,CR29,Groot-Rijnmond
WP3145,Sommelsdijk,GM1924,Goeree-Overflakkee,CR29,Groot-Rijnmond
WP3146,Stad aan 't Haringvliet,GM1924,Goeree-Overflakkee,CR29,Groot-Rijnmond
WP3147,Abbekerk,GM0420,Medemblik,CR18,Kop van Noord-Holland
WP3148,Benningbroek,GM0420,Medemblik,CR18,Kop van Noord-Holland
WP3150,Lambertschaag,GM0420,Medemblik,CR18,Kop van Noord-Holland
WP3151,Medemblik,GM0420,Medemblik,CR18,Kop van Noord-Holland
WP3152,Midwoud,GM0420,Medemblik,CR18,Kop van Noord-Holland
WP3153,Nibbixwoud,GM0420,Medemblik,CR18,Kop van Noord-Holland
WP3155,Opperdoes,GM0420,Medemblik,CR18,Kop van Noord-Holland
WP3156,Sijbekarspel,GM0420,Medemblik,CR18,Kop van Noord-Holland
WP3157,Twisk,GM0420,Medemblik,CR18,Kop van Noord-Holland
WP3158,Wognum,GM0420,Medemblik,CR18,Kop van Noord-Holland
WP3159,Zwaagdijk-West,GM0420,Medemblik,CR18,Kop van Noord-Holland
WP3160,Alteveer,GM1690,De Wolden,CR09,Zuidwest-Drenthe
WP3161,Ansen,GM1690,De Wolden,CR09,Zuidwest-Drenthe
WP3162,de Wijk,GM1690,De Wolden,CR09,Zuidwest-Drenthe
WP3163,Drogteropslagen,GM1690,De Wolden,CR09,Zuidwest-Drenthe
WP3164,Echten,GM1690,De Wolden,CR09,Zuidwest-Drenthe
WP3165,Eursinge,GM1690,De Wolden,CR09,Zuidwest-Drenthe
WP3166,Kerkenveld,GM1690,De Wolden,CR09,Zuidwest-Drenthe
WP3167,Koekange,GM1690,De Wolden,CR09,Zuidwest-Drenthe
WP3168,Linde,GM1690,De Wolden,CR09,Zuidwest-Drenthe
WP3169,Ruinen,GM1690,De Wolden,CR09,Zuidwest-Drenthe
WP3170,Ruinerwold,GM1690,De Wolden,CR09,Zuidwest-Drenthe
WP3171,Veeningen,GM1690,De Wolden,CR09,Zuidwest-Drenthe
WP3172,Zuidwolde,GM1690,De Wolden,CR09,Zuidwest-Drenthe
WP3173,Augustinusga,GM0059,Achtkarspelen,CR04,Noord-Friesland
WP3174,Boelenslaan,GM0059,Achtkarspelen,CR04,Noord-Friesland
WP3175,Buitenpost,GM0059,Achtkarspelen,CR04,Noord-Friesland
WP3176,Drogeham,GM0059,Achtkarspelen,CR04,Noord-Friesland
WP3177,Gerkesklooster,GM0059,Achtkarspelen,CR04,Noord-Friesland
WP3178,Harkema,GM0059,Achtkarspelen,CR04,Noord-Friesland
WP3179,Kootstertille,GM0059,Achtkarspelen,CR04,Noord-Friesland
WP3180,Stroobos,GM0059,Achtkarspelen,CR04,Noord-Friesland
WP3181,Surhuisterveen,GM0059,Achtkarspelen,CR04,Noord-Friesland
WP3182,Surhuizum,GM0059,Achtkarspelen,CR04,Noord-Friesland
WP3183,Twijzel,GM0059,Achtkarspelen,CR04,Noord-Friesland
WP3184,Twijzelerheide,GM0059,Achtkarspelen,CR04,Noord-Friesland
WP3185,Anna Paulowna,GM1911,Hollands Kroon,CR18,Kop van Noord-Holland
WP3186,Breezand,GM1911,Hollands Kroon,CR18,Kop van Noord-Holland
WP3187,Wieringerwaard,GM1911,Hollands Kroon,CR18,Kop van Noord-Holland
WP3188,Kamperland,GM1695,Noord-Beveland,CR32,Overig Zeeland
WP3189,Kortgene,GM1695,Noord-Beveland,CR32,Overig Zeeland
WP3190,Colijnsplaat,GM1695,Noord-Beveland,CR32,Overig Zeeland
WP3191,Wissenkerke,GM1695,Noord-Beveland,CR32,Overig Zeeland
WP3192,Kats,GM1695,Noord-Beveland,CR32,Overig Zeeland
WP3193,Geersdijk,GM1695,Noord-Beveland,CR32,Overig Zeeland
WP3195,Escharen,GM1982,Land van Cuijk,CR35,Noordoost-Noord-Brabant
WP3196,Gassel,GM1982,Land van Cuijk,CR35,Noordoost-Noord-Brabant
WP3197,Grave,GM1982,Land van Cuijk,CR35,Noordoost-Noord-Brabant
WP3198,Velp,GM1982,Land van Cuijk,CR35,Noordoost-Noord-Brabant
WP3199,Blije,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3200,Burdaard,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3201,Ferwert,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3202,Ginnum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3203,Hallum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3204,Hegebeintum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3205,Jannum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3206,Jislum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3207,Lichtaard,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3208,Marrum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3209,Reitsum,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3210,Wânswert,GM1970,Noardeast-Fryslân,CR04,Noord-Friesland
WP3213,Beesd,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3214,Gellicum,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3215,Rumpt,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3216,Enspijk,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3217,Deil,GM1960,West Betuwe,CR16,Zuidwest-Gelderland
WP3222,Harderwijk,GM0243,Harderwijk,CR13,Veluwe
WP3223,Hierden,GM0243,Harderwijk,CR13,Veluwe
WP3224,Alde Leie,GM0080,Leeuwarden,CR04,Noord-Friesland
WP3225,Britsum,GM0080,Leeuwarden,CR04,Noord-Friesland
WP3226,Feinsum,GM0080,Leeuwarden,CR04,Noord-Friesland
WP3227,Hijum,GM0080,Leeuwarden,CR04,Noord-Friesland
WP3228,Jelsum,GM0080,Leeuwarden,CR04,Noord-Friesland
WP3229,Koarnjum,GM0080,Leeuwarden,CR04,Noord-Friesland
WP3230,Stiens,GM0080,Leeuwarden,CR04,Noord-Friesland
WP3231,Voorschoten,GM0626,Voorschoten,CR25,Agglomeratie Leiden en Bollenstreek
WP3232,Bierum,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3233,Borgsweer,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3234,Delfzijl,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3235,Farmsum,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3236,Godlinze,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3237,Holwierde,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3238,Krewerd,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3239,Losdorp,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3240,Meedhuizen,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3241,Spijk,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3242,Termunten,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3243,Termunterzijl,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3244,Wagenborgen,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
WP3245,Woldendorp,GM1979,Eemsdelta,CR02,Delfzijl en omgeving
